id,status,startDate,registrationDate,dob,gender,city,region,numberOfChildren,isMarried,hasDisability
207,مفعل,2023-05-28 00:00:00,2022-09-04 11:07:40,1995-03-11 00:00:00,1,الخبر,المنطقة الشرقية,2,0,0
208,مفعل,2023-05-29 00:00:00,2022-12-04 21:33:41,1994-10-15 00:00:00,1,مكة المكرمة,مكة المكرمة,2,0,0
209,مفعل,2023-05-30 00:00:00,2022-06-08 22:43:30,1990-06-26 00:00:00,1,الدوادمي,حائل,2,0,0
210,مفعل,2023-05-28 00:00:00,2022-08-28 21:49:33,1991-02-02 00:00:00,1,الهفوف,المنطقة الشرقية,2,0,0
211,مفعل,2023-05-29 00:00:00,2022-12-03 17:45:21,1988-01-11 00:00:00,1,الرياض,الرياض,1,0,0
212,مفعل,2023-06-01 00:00:00,2022-10-05 14:23:40,1996-04-21 00:00:00,1,الخبر,المنطقة الشرقية,1,1,0
213,مفعل,2023-05-29 00:00:00,2022-11-13 19:26:18,1995-08-12 00:00:00,1,ثول,مكة المكرمة,2,0,0
214,مفعل,2023-05-29 00:00:00,2022-10-24 17:30:27,1986-08-27 00:00:00,1,الدوادمي,حائل,1,0,0
215,مفعل,2023-05-30 00:00:00,2022-08-10 19:30:59,1993-05-25 00:00:00,1,النظيم,الرياض,1,0,0
216,مفعل,2023-05-29 00:00:00,2022-09-13 22:14:51,1988-05-12 00:00:00,1,بيغ,عسير,2,0,0
217,مفعل,2023-05-30 00:00:00,2022-09-05 22:40:31,1991-06-25 00:00:00,1,جدة,مكة المكرمة,1,0,0
218,ملغية,2023-05-29 00:00:00,2022-08-29 09:46:17,1993-03-12 00:00:00,1,القريات,الجوف,0,0,0
219,مفعل,2023-05-30 00:00:00,2022-10-19 18:40:45,1975-03-21 00:00:00,1,ينبع الصناعية,المدينة المنورة,1,0,0
220,مفعل,2023-05-30 00:00:00,2022-09-09 18:51:02,2000-03-26 00:00:00,1,الفاضلي,المنطقة الشرقية,1,0,0
221,مفعل,2023-05-30 00:00:00,2022-09-21 15:29:27,1994-07-27 00:00:00,1,الروضة (امارة القصيم),القصيم,4,0,0
222,مفعل,2023-05-30 00:00:00,2022-11-06 13:30:27,1990-12-22 00:00:00,1,الشماسية,القصيم,3,0,0
223,مفعل,2023-06-01 00:00:00,2022-10-29 19:30:30,1995-08-01 00:00:00,1,الرياض,الرياض,2,0,0
224,مفعل,2023-06-01 00:00:00,2022-12-12 00:17:25,1990-08-04 00:00:00,1,الرياض,الرياض,2,0,0
225,مفعل,2023-05-30 00:00:00,2022-09-17 13:17:00,1995-04-06 00:00:00,1,الرياض,الرياض,2,0,0
226,مفعل,2023-05-30 00:00:00,2022-05-25 20:07:17,1995-05-10 00:00:00,1,الشماسية,القصيم,1,0,0
227,مفعل,2023-05-30 00:00:00,2022-06-02 12:04:54,1991-06-25 00:00:00,1,الرياض,الرياض,2,0,0
228,مفعل,2023-05-30 00:00:00,2022-09-09 21:57:30,1985-05-18 00:00:00,1,جدة,مكة المكرمة,1,0,0
229,مفعل,2023-05-30 00:00:00,2022-05-07 15:46:52,1999-09-16 00:00:00,1,روض ابن كميان,القصيم,2,0,0
230,مفعل,2023-05-08 00:00:00,2022-04-03 23:07:45,1995-05-19 00:00:00,1,الرياض,الرياض,2,0,0
231,مفعل,2023-05-08 00:00:00,2022-04-08 21:41:10,1997-06-04 00:00:00,1,مكة المكرمة,مكة المكرمة,2,0,0
232,مفعل,2023-05-07 00:00:00,2022-08-28 16:43:12,1995-12-03 00:00:00,1,الخرج,الرياض,3,0,0
233,مفعل,2023-05-08 00:00:00,2022-08-28 20:23:07,1990-10-16 00:00:00,1,حفرة نساح,الرياض,1,1,0
234,مفعل,2023-05-08 00:00:00,2022-09-04 13:32:50,1982-04-24 00:00:00,1,حفرة نساح,الرياض,2,1,0
235,مفعل,2023-05-08 00:00:00,2022-08-10 21:22:18,1994-01-12 00:00:00,1,الدوادمي,حائل,2,1,0
236,مفعل,2023-05-08 00:00:00,2022-10-30 08:39:41,1994-08-26 00:00:00,1,الدوادمي,حائل,2,0,0
237,مفعل,2023-05-08 00:00:00,2022-05-18 19:23:58,1989-12-12 00:00:00,1,جدة,مكة المكرمة,2,0,0
238,مفعل,2023-05-07 00:00:00,2022-06-13 12:17:07,1993-01-29 00:00:00,1,الدوادمي,حائل,2,1,0
239,مفعل,2023-05-08 00:00:00,2022-08-31 11:21:22,1982-07-23 00:00:00,1,الشنان,حائل,2,1,0
240,مفعل,2023-05-11 00:00:00,2022-08-12 14:44:35,1997-07-05 00:00:00,1,العزيزية,المنطقة الشرقية,2,1,0
241,مفعل,2023-05-08 00:00:00,2022-03-07 12:22:07,1989-11-15 00:00:00,1,البديعة,الرياض,1,0,0
242,مفعل,2023-05-09 00:00:00,2022-08-02 14:32:51,1992-07-15 00:00:00,1,ثول,مكة المكرمة,2,0,0
243,مفعل,2023-05-09 00:00:00,2022-11-14 18:06:33,1992-05-31 00:00:00,1,الرياض,الرياض,2,0,0
244,مفعل,2023-05-08 00:00:00,2022-12-04 14:53:31,1992-05-08 00:00:00,1,العزيزية,المنطقة الشرقية,3,0,0
245,مفعل,2023-05-09 00:00:00,2022-11-14 19:38:43,1983-05-19 00:00:00,1,ينبع الصناعية,المدينة المنورة,4,0,0
246,مفعل,2023-05-09 00:00:00,2022-11-15 11:44:04,1994-10-07 00:00:00,1,الدوادمي,حائل,1,0,0
247,مفعل,2023-05-09 00:00:00,2022-08-28 15:04:31,1985-07-27 00:00:00,1,الدوادمي,حائل,3,1,0
248,مفعل,2023-05-10 00:00:00,2022-12-15 08:44:02,1985-01-06 00:00:00,1,ثول,مكة المكرمة,1,0,0
249,مفعل,2023-05-10 00:00:00,2022-09-12 20:33:30,1989-03-14 00:00:00,1,المبنى,مكة المكرمة,2,0,0
250,مفعل,2023-05-08 00:00:00,2022-08-21 00:19:57,1978-06-06 00:00:00,1,جدة,مكة المكرمة,1,0,0
251,مفعل,2023-05-11 00:00:00,2022-09-07 21:58:54,1982-09-10 00:00:00,1,الدوادمي,حائل,2,0,0
252,مفعل,2023-05-11 00:00:00,2022-09-04 10:07:23,1992-09-15 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
253,مفعل,2023-05-11 00:00:00,2022-12-26 16:38:01,1993-05-03 00:00:00,1,تبوك,تبوك,2,0,0
254,مفعل,2023-05-14 00:00:00,2022-12-25 18:39:03,1992-04-12 00:00:00,1,جدة,مكة المكرمة,1,0,0
255,مفعل,2023-05-10 00:00:00,2022-09-11 08:59:11,1984-12-04 00:00:00,1,الهفوف,المنطقة الشرقية,2,0,0
256,مفعل,2023-05-10 00:00:00,2022-09-14 10:08:28,1991-05-06 00:00:00,1,جدة,مكة المكرمة,1,0,0
257,ملغية,2023-05-11 00:00:00,2022-08-28 12:56:29,1985-01-15 00:00:00,1,حفرة نساح,الرياض,0,0,0
258,مفعل,2023-05-11 00:00:00,2022-09-01 10:20:04,1991-06-05 00:00:00,1,شرورة,نجران,1,0,0
259,مفعل,2023-05-11 00:00:00,2022-06-12 13:15:31,1994-01-15 00:00:00,1,جدة,مكة المكرمة,2,0,0
260,ملغية,2023-05-14 00:00:00,2022-08-17 09:00:38,1992-02-08 00:00:00,1,حفرة نساح,الرياض,0,0,0
261,مفعل,2023-05-14 00:00:00,2022-04-05 10:23:59,1992-08-15 00:00:00,1,ينبع البحر,المدينة المنورة,1,0,0
262,مفعل,2023-05-14 00:00:00,2022-09-05 14:20:30,1987-04-15 00:00:00,1,المدينة المنورة,المدينة المنورة,2,0,0
263,مفعل,2023-05-14 00:00:00,2022-07-26 21:49:58,1992-09-23 00:00:00,1,الطائف,مكة المكرمة,3,0,1
264,مفعل,2023-05-14 00:00:00,2022-10-24 15:13:42,1993-03-18 00:00:00,1,المدينة المنورة,المدينة المنورة,2,0,0
265,مفعل,2023-05-21 00:00:00,2022-05-08 15:22:56,1996-04-17 00:00:00,1,المدينة المنورة,المدينة المنورة,1,0,0
266,ملغية,2023-05-14 00:00:00,2022-07-13 00:01:06,1995-07-22 00:00:00,1,الخبر,المنطقة الشرقية,1,0,0
267,مفعل,2023-05-14 00:00:00,2022-03-15 15:10:18,1992-08-13 00:00:00,1,الخبراء,القصيم,2,0,0
268,مفعل,2023-05-14 00:00:00,2022-08-18 11:29:59,1992-06-10 00:00:00,1,الرياض,الرياض,3,0,0
269,مفعل,2023-05-14 00:00:00,2022-08-18 11:29:59,1992-06-10 00:00:00,1,الرياض,الرياض,3,0,0
270,مفعل,2023-05-21 00:00:00,2022-08-01 01:32:31,1990-10-13 00:00:00,1,تبوك,تبوك,2,0,0
271,مفعل,2023-05-16 00:00:00,2022-10-03 18:21:21,1996-06-25 00:00:00,1,الجبيل,المنطقة الشرقية,3,0,0
272,مفعل,2023-05-07 00:00:00,2022-03-21 18:40:04,1997-07-24 00:00:00,1,الدوادمي,حائل,1,0,0
273,مفعل,2023-05-15 00:00:00,2022-12-24 23:23:46,1990-08-20 00:00:00,1,ثول,مكة المكرمة,1,0,0
274,مفعل,2023-05-16 00:00:00,2022-12-29 09:13:31,1991-06-09 00:00:00,1,ثول,مكة المكرمة,2,1,0
275,مفعل,2023-05-15 00:00:00,2022-02-16 10:38:09,1986-01-19 00:00:00,1,عنيزة,القصيم,1,1,0
276,مفعل,2023-05-17 00:00:00,2022-07-20 11:45:43,1993-08-28 00:00:00,1,جدة,مكة المكرمة,2,1,0
277,مفعل,2023-05-17 00:00:00,2022-09-06 09:58:37,1983-04-18 00:00:00,1,الخبر,المنطقة الشرقية,1,1,0
278,مفعل,2023-05-16 00:00:00,2022-08-28 15:58:06,1990-08-30 00:00:00,1,ثول,مكة المكرمة,2,1,0
279,مفعل,2023-05-17 00:00:00,2022-12-24 18:58:21,1977-09-03 00:00:00,1,الهفوف,المنطقة الشرقية,2,0,0
280,مفعل,2023-05-20 00:00:00,2022-12-07 03:04:33,1993-07-31 00:00:00,1,طلالا,,3,0,0
281,مفعل,2023-05-17 00:00:00,2022-03-23 07:18:57,1990-06-19 00:00:00,1,الرياض,الرياض,2,0,0
282,مفعل,2023-05-21 00:00:00,2022-12-13 11:46:04,1980-12-16 00:00:00,1,سيهات,المنطقة الشرقية,2,1,0
283,مفعل,2023-05-21 00:00:00,2022-12-19 18:19:11,1992-05-02 00:00:00,1,الخبر,المنطقة الشرقية,2,1,0
284,مفعل,2023-05-22 00:00:00,2022-10-22 00:45:51,1999-06-07 00:00:00,1,الخبر,المنطقة الشرقية,1,1,0
285,مفعل,2023-05-22 00:00:00,2022-05-05 13:56:43,1986-04-12 00:00:00,1,عنيزة,القصيم,1,0,0
286,مفعل,2023-05-22 00:00:00,2022-07-16 22:50:09,1989-03-10 00:00:00,1,العزيزية,المنطقة الشرقية,2,1,0
287,مفعل,2023-05-21 00:00:00,2022-06-02 13:53:01,1995-12-13 00:00:00,1,الدوادمي,حائل,2,0,0
288,مفعل,2023-05-21 00:00:00,2022-09-05 08:30:18,1992-02-06 00:00:00,1,الجبيل,المنطقة الشرقية,1,1,0
289,مفعل,2023-05-18 00:00:00,2022-08-30 08:13:00,1988-11-10 00:00:00,1,جدة,مكة المكرمة,2,0,0
290,مفعل,2023-05-21 00:00:00,2022-03-27 10:43:43,1987-05-16 00:00:00,1,محايل,عسير,1,0,0
291,مفعل,2023-05-22 00:00:00,2022-06-09 09:44:54,1992-11-09 00:00:00,1,الدوادمي,حائل,1,1,0
292,ملغية,2023-05-21 00:00:00,2022-05-29 14:35:08,1987-10-07 00:00:00,1,الدوادمي,حائل,1,0,0
293,مفعل,2023-05-22 00:00:00,2022-08-02 17:25:53,1994-10-31 00:00:00,1,الدوادمي,حائل,2,0,0
294,مفعل,2023-05-23 00:00:00,2022-01-04 08:48:52,1990-07-09 00:00:00,1,الرياض,الرياض,1,0,0
295,مفعل,2023-05-28 00:00:00,2022-11-23 14:03:54,1990-03-04 00:00:00,1,ثول,مكة المكرمة,2,0,0
296,مفعل,2023-05-28 00:00:00,2022-09-29 15:54:10,1989-07-21 00:00:00,1,الدوادمي,حائل,2,1,0
297,مفعل,2023-05-27 00:00:00,2022-02-10 15:20:07,1999-01-01 00:00:00,1,ثول,مكة المكرمة,2,1,0
298,مفعل,2023-06-01 00:00:00,2022-10-31 19:33:11,1996-05-28 00:00:00,1,الخبراء,القصيم,1,0,0
299,مفعل,2023-05-28 00:00:00,2022-05-11 14:16:29,1996-12-12 00:00:00,1,ثول,مكة المكرمة,3,0,0
300,مفعل,2023-05-28 00:00:00,2022-06-13 16:20:08,1995-09-04 00:00:00,1,الخبراء,القصيم,3,0,0
301,مفعل,2023-05-30 00:00:00,2022-08-29 18:42:20,1990-08-30 00:00:00,1,الرياض,الرياض,2,0,0
302,مفعل,2023-05-28 00:00:00,2022-05-17 16:41:57,1994-07-20 00:00:00,1,الخبراء,القصيم,3,1,0
303,مفعل,2023-05-28 00:00:00,2022-03-17 10:02:29,1983-08-17 00:00:00,1,المدينة المنورة,المدينة المنورة,2,0,0
304,مفعل,2023-05-28 00:00:00,2022-06-08 11:51:25,1992-02-03 00:00:00,1,الدوادمي,حائل,2,1,0
305,مفعل,2023-05-28 00:00:00,2022-10-24 09:08:56,1998-08-14 00:00:00,1,المدينة المنورة,المدينة المنورة,3,0,0
306,مفعل,2023-05-28 00:00:00,2022-10-18 11:49:03,1991-08-06 00:00:00,1,الرياض,الرياض,1,0,0
307,مفعل,2023-05-28 00:00:00,2022-09-05 21:09:48,1997-05-12 00:00:00,1,شرورة,نجران,1,0,0
308,مفعل,2023-05-29 00:00:00,2022-11-01 08:42:48,1990-02-09 00:00:00,1,الخبر,المنطقة الشرقية,1,0,0
309,مفعل,2023-05-28 00:00:00,2022-02-01 15:53:51,1992-11-11 00:00:00,1,الدوادمي,حائل,2,0,0
310,مفعل,2023-05-28 00:00:00,2022-09-06 22:08:38,1990-05-20 00:00:00,1,شرورة,نجران,1,0,0
311,مفعل,2023-05-29 00:00:00,2022-09-20 20:13:24,1993-05-09 00:00:00,1,الدوادمي,حائل,2,1,0
312,ملغية,2023-05-28 00:00:00,2022-09-19 10:30:19,1993-06-27 00:00:00,1,النصباء,الباحة,1,0,0
313,مفعل,2023-05-28 00:00:00,2022-08-20 22:11:28,1992-09-26 00:00:00,1,الخبر,المنطقة الشرقية,2,1,0
314,مفعل,2023-05-30 00:00:00,2022-03-27 22:25:25,1989-08-02 00:00:00,1,البحثة,جازان,2,1,0
315,مفعل,2023-05-29 00:00:00,2022-03-04 15:15:44,1996-07-27 00:00:00,1,الدمام,المنطقة الشرقية,1,0,0
316,مفعل,2023-05-30 00:00:00,2022-11-16 13:41:58,1985-05-23 00:00:00,1,الخبر,المنطقة الشرقية,1,0,0
317,مفعل,2023-05-29 00:00:00,2022-11-06 12:33:40,1996-08-31 00:00:00,1,الرياض,الرياض,2,0,0
318,مفعل,2023-05-28 00:00:00,2022-12-15 07:55:14,1988-09-02 00:00:00,1,الرياض,الرياض,1,0,0
319,مفعل,2023-05-30 00:00:00,2022-09-21 15:29:27,1994-07-27 00:00:00,1,الروضة (امارة القصيم),القصيم,4,0,0
320,مفعل,2023-05-29 00:00:00,2022-09-09 03:49:03,1995-02-21 00:00:00,1,الدوادمي,حائل,2,0,0
321,مفعل,2023-05-30 00:00:00,2022-09-19 16:20:08,1993-08-16 00:00:00,1,الدوادمي,حائل,1,0,0
322,مفعل,2023-05-30 00:00:00,2022-09-17 13:17:00,1995-04-06 00:00:00,1,الرياض,الرياض,2,0,0
323,مفعل,2023-05-30 00:00:00,2022-03-16 19:03:04,1986-07-24 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
324,مفعل,2023-05-30 00:00:00,2022-11-02 17:37:45,1984-09-09 00:00:00,1,الخبراء,القصيم,1,0,0
325,مفعل,2023-05-30 00:00:00,2022-08-02 11:46:22,1987-02-19 00:00:00,1,ثول,مكة المكرمة,2,0,0
326,مفعل,2023-05-30 00:00:00,2022-06-02 14:34:26,1984-11-11 00:00:00,1,جدة,مكة المكرمة,1,0,0
327,مفعل,2023-05-30 00:00:00,2022-09-07 18:43:19,1985-01-14 00:00:00,1,ثول,مكة المكرمة,2,1,0
328,مفعل,2023-05-30 00:00:00,2022-08-07 16:54:41,1987-07-07 00:00:00,1,الرياض,الرياض,3,0,0
329,مفعل,2023-05-30 00:00:00,2022-09-12 16:34:32,1993-10-21 00:00:00,1,الرياض,الرياض,3,0,0
330,مفعل,2023-05-30 00:00:00,2022-05-31 16:47:30,1993-07-10 00:00:00,1,الدوادمي,حائل,2,0,0
331,مفعل,2023-05-30 00:00:00,2022-02-16 13:18:05,1989-12-15 00:00:00,1,العزيزية,المنطقة الشرقية,3,1,0
332,مفعل,2023-05-30 00:00:00,2022-08-13 05:35:00,1996-10-06 00:00:00,1,الدوادمي,حائل,2,1,0
333,مفعل,2023-05-30 00:00:00,2022-10-09 22:25:48,1994-08-23 00:00:00,1,جدة,مكة المكرمة,1,0,0
334,مفعل,2023-05-28 00:00:00,2022-09-12 09:33:06,1986-08-28 00:00:00,1,الدوادمي,حائل,2,1,0
335,مفعل,2023-05-30 00:00:00,2022-01-14 19:00:15,1996-10-29 00:00:00,1,الخبر,المنطقة الشرقية,1,1,0
336,مفعل,2023-05-30 00:00:00,2022-09-11 22:27:41,1986-04-12 00:00:00,1,جدة,مكة المكرمة,1,0,0
337,مفعل,2023-05-30 00:00:00,2022-09-08 10:22:40,1993-05-20 00:00:00,1,الدمام,المنطقة الشرقية,3,0,0
338,مفعل,2023-05-30 00:00:00,2022-06-08 22:47:24,1996-10-18 00:00:00,1,الرياض,الرياض,2,0,0
339,مفعل,2023-05-30 00:00:00,2022-12-03 11:30:24,1996-02-08 00:00:00,1,رأس تنورة,المنطقة الشرقية,2,1,0
340,مفعل,2023-05-30 00:00:00,2022-03-07 11:36:24,1995-12-26 00:00:00,1,القطيف,المنطقة الشرقية,2,1,0
341,مفعل,2023-05-30 00:00:00,2022-08-21 18:23:42,1993-04-22 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
342,مفعل,2023-05-31 00:00:00,2022-05-17 19:43:59,1987-12-08 00:00:00,1,بريدة,القصيم,3,0,0
343,مفعل,2023-05-30 00:00:00,2022-09-23 13:45:50,1993-06-06 00:00:00,1,لبن,الرياض,2,0,0
344,مفعل,2023-05-30 00:00:00,2022-10-16 06:15:32,1996-08-01 00:00:00,1,جدة,مكة المكرمة,2,0,0
345,مفعل,2023-05-30 00:00:00,2022-06-12 12:54:30,1991-09-15 00:00:00,1,الجبيل,المنطقة الشرقية,2,1,0
346,مفعل,2023-05-08 00:00:00,2022-08-29 19:33:51,1990-08-28 00:00:00,1,ينبع الصناعية,المدينة المنورة,3,1,0
347,مفعل,2023-05-08 00:00:00,2022-08-29 19:33:51,1990-08-28 00:00:00,1,ينبع الصناعية,المدينة المنورة,3,1,0
348,مفعل,2023-05-07 00:00:00,2022-10-02 17:57:18,1994-08-01 00:00:00,1,الرياض,الرياض,3,0,0
349,مفعل,2023-05-14 00:00:00,2022-02-01 18:10:13,1985-04-12 00:00:00,1,ثول,مكة المكرمة,3,1,0
350,مفعل,2023-05-08 00:00:00,2022-06-02 18:24:08,1985-09-16 00:00:00,1,عنيزة,القصيم,1,0,0
351,مفعل,2023-05-07 00:00:00,2022-10-02 16:56:56,1988-04-02 00:00:00,1,الخبر,المنطقة الشرقية,1,1,0
352,مفعل,2023-05-09 00:00:00,2022-09-08 23:04:52,1995-10-12 00:00:00,1,,,1,1,0
353,مفعل,2023-05-07 00:00:00,2022-10-04 17:59:22,1995-03-07 00:00:00,1,الدوادمي,حائل,3,1,0
354,مفعل,2023-05-08 00:00:00,2022-02-23 19:51:43,1998-11-21 00:00:00,1,ثول,مكة المكرمة,2,1,0
355,مفعل,2023-05-07 00:00:00,2022-10-18 11:24:52,1996-01-18 00:00:00,1,الدوادمي,حائل,2,0,0
356,مفعل,2023-05-07 00:00:00,2022-11-30 08:16:14,1994-06-21 00:00:00,1,ثول,مكة المكرمة,2,0,0
357,مفعل,2023-05-08 00:00:00,2022-12-24 16:55:40,1995-02-01 00:00:00,1,سيهات,المنطقة الشرقية,2,0,0
358,مفعل,2023-05-08 00:00:00,2022-02-02 11:46:21,1986-09-04 00:00:00,1,الجبيل,المنطقة الشرقية,2,1,0
359,مفعل,2023-05-08 00:00:00,2022-09-24 23:20:57,1995-09-30 00:00:00,1,الدوادمي,حائل,2,1,0
360,مفعل,2023-05-07 00:00:00,2022-12-11 09:07:03,1988-09-01 00:00:00,1,المبرز,المنطقة الشرقية,1,0,0
361,مفعل,2023-05-07 00:00:00,2022-12-07 11:45:24,1993-12-24 00:00:00,1,تبوك,تبوك,1,0,0
362,مفعل,2023-05-08 00:00:00,2022-08-04 13:20:11,1981-07-02 00:00:00,1,تاروت,المنطقة الشرقية,2,0,0
363,مفعل,2023-05-07 00:00:00,2022-12-05 12:45:18,1992-11-25 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
364,مفعل,2023-05-08 00:00:00,2022-09-12 18:00:30,1992-03-19 00:00:00,1,الدمام,المنطقة الشرقية,3,0,0
365,مفعل,2023-05-07 00:00:00,2022-07-28 19:55:35,1993-06-19 00:00:00,1,جدة,مكة المكرمة,2,0,0
366,مفعل,2023-05-09 00:00:00,2022-12-06 01:04:51,1998-05-24 00:00:00,1,القارة,المنطقة الشرقية,3,0,0
367,مفعل,2023-05-08 00:00:00,2022-02-12 00:24:34,1992-04-15 00:00:00,1,العلا,المدينة المنورة,2,0,0
368,مفعل,2023-05-08 00:00:00,2022-11-22 14:55:10,1997-03-01 00:00:00,1,جدة,مكة المكرمة,1,0,0
369,مفعل,2023-05-09 00:00:00,2022-02-16 11:41:37,1988-06-29 00:00:00,1,الشرائع,مكة المكرمة,1,0,0
370,مفعل,2023-05-09 00:00:00,2022-08-28 15:04:31,1985-07-27 00:00:00,1,الدوادمي,حائل,3,1,0
371,مفعل,2023-05-09 00:00:00,2022-01-29 20:20:33,1996-12-07 00:00:00,1,الخبر,المنطقة الشرقية,2,0,0
372,مفعل,2023-05-07 00:00:00,2022-12-22 20:09:18,1992-07-04 00:00:00,1,الغنامية,الرياض,2,0,0
373,مفعل,2023-05-11 00:00:00,2022-09-17 01:33:03,1994-04-28 00:00:00,1,الدوادمي,حائل,2,1,0
374,مفعل,2023-05-10 00:00:00,2022-05-31 20:04:21,1982-05-19 00:00:00,1,الرياض,الرياض,1,0,0
375,مفعل,2023-05-14 00:00:00,2022-09-19 20:11:40,1994-01-20 00:00:00,1,الجبيل,المنطقة الشرقية,2,0,0
376,مفعل,2023-05-11 00:00:00,2022-09-18 15:43:53,1988-12-06 00:00:00,1,المسجد,حائل,1,0,0
377,مفعل,2023-05-10 00:00:00,2022-04-19 13:32:25,1981-09-27 00:00:00,1,الخبر,المنطقة الشرقية,2,0,0
378,مفعل,2023-05-11 00:00:00,2022-02-17 16:31:08,1993-01-12 00:00:00,1,الدمام,المنطقة الشرقية,1,1,0
379,ملغية,2023-05-11 00:00:00,2022-12-26 18:12:17,1992-03-03 00:00:00,1,ثول,مكة المكرمة,0,0,0
380,ملغية,2023-05-11 00:00:00,2022-12-16 19:13:42,1996-09-19 00:00:00,1,الخبر,المنطقة الشرقية,1,0,0
381,مفعل,2023-05-11 00:00:00,2022-09-25 16:25:38,1986-01-07 00:00:00,1,الهفوف,المنطقة الشرقية,2,0,0
382,مفعل,2023-05-14 00:00:00,2022-12-01 17:21:29,1997-07-22 00:00:00,1,ثول,مكة المكرمة,4,0,0
383,مفعل,2023-05-14 00:00:00,2022-11-15 10:21:17,1996-04-19 00:00:00,1,الدرب,جازان,2,0,0
384,مفعل,2023-05-14 00:00:00,2022-06-02 13:10:37,1986-11-01 00:00:00,1,العمران,المنطقة الشرقية,2,0,0
385,مفعل,2023-05-14 00:00:00,2022-10-10 19:15:04,1992-05-25 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
386,مفعل,2023-05-14 00:00:00,2022-10-29 18:14:06,1989-09-04 00:00:00,1,الجبيل,المنطقة الشرقية,2,0,1
387,مفعل,2023-05-14 00:00:00,2022-09-12 00:10:41,1980-08-17 00:00:00,1,الدمام,المنطقة الشرقية,3,0,0
388,مفعل,2023-05-14 00:00:00,2022-02-13 10:37:16,1992-08-06 00:00:00,1,الدمام,المنطقة الشرقية,1,0,0
389,مفعل,2023-05-14 00:00:00,2022-05-11 23:16:56,1992-07-01 00:00:00,1,الدوادمي,حائل,2,1,0
